amount,transaction_type,recipient,source_device,city,occurred_at,transaction_frequency_24h,is_new_device,home_city,fraud_type
14247.14,ODEME,Synthetic Recipient 22,Android Phone,Berlin,2026-01-13T08:00:00Z,11,false,Berlin,TEMIZ
5121.89,FATURA,Synthetic Recipient 23,Unknown Web Browser,Ankara,2026-01-14T11:00:00Z,5,true,Ankara,TEMIZ
1958.95,ODEME,Synthetic Recipient 24,Unknown Web Browser,Izmir,2026-01-15T00:00:00Z,2,true,Izmir,CALINTI_KART
2829.37,FATURA,Synthetic Recipient 25,iPhone 15 Pro,Istanbul,2026-01-16T17:00:00Z,4,false,Istanbul,TEMIZ
3566.05,CEKIM,Synthetic Recipient 26,Samsung Galaxy,Berlin,2026-01-17T19:00:00Z,8,false,Berlin,TEMIZ
2390.74,FATURA,Synthetic Recipient 27,iPhone 15 Pro,Berlin,2026-01-18T02:00:00Z,3,false,Berlin,SUPHELI_DAVRANIS
4804.40,TRANSFER,Synthetic Recipient 28,Web Browser,Moscow,2026-01-19T14:00:00Z,2,false,Istanbul,TEMIZ
30994.26,TRANSFER,Synthetic Recipient 29,Android Phone,Moscow,2026-01-20T19:00:00Z,1,false,Istanbul,TEMIZ
19184.13,TRANSFER,Synthetic Recipient 30,Samsung Galaxy,Ankara,2026-01-21T18:00:00Z,4,false,Ankara,TEMIZ
3622.19,ODEME,Synthetic Recipient 31,Web Browser,Istanbul,2026-01-22T15:00:00Z,3,false,Istanbul,TEMIZ
4496.65,TRANSFER,Synthetic Recipient 32,New Android Device,Izmir,2026-01-23T21:00:00Z,4,true,Izmir,TEMIZ
1795.18,TRANSFER,Synthetic Recipient 33,Web Browser,Ankara,2026-01-24T20:00:00Z,4,false,Ankara,TEMIZ
437.89,FATURA,Synthetic Recipient 34,Samsung Galaxy,Izmir,2026-01-25T13:00:00Z,7,false,Izmir,TEMIZ
1474.68,ODEME,Synthetic Recipient 35,Android Phone,Berlin,2026-01-26T13:00:00Z,6,false,Istanbul,TEMIZ
10218.28,TRANSFER,Synthetic Recipient 36,Samsung Galaxy,Berlin,2026-01-27T06:00:00Z,2,false,Berlin,TEMIZ
1812.44,FATURA,Synthetic Recipient 37,Web Browser,Ankara,2026-01-28T03:00:00Z,7,false,Ankara,CALINTI_KART
36428.32,FATURA,Synthetic Recipient 38,iPhone 15 Pro,Istanbul,2026-01-29T20:00:00Z,1,false,Istanbul,PARA_AKLAMA
342.25,ODEME,Synthetic Recipient 39,iPhone 15 Pro,London,2026-01-30T15:00:00Z,2,false,Berlin,TEMIZ
6379.65,TRANSFER,Synthetic Recipient 40,New iPhone,Izmir,2026-01-31T06:00:00Z,3,true,Izmir,TEMIZ
863.71,FATURA,Synthetic Recipient 41,New Android Device,Ankara,2026-02-01T10:00:00Z,2,true,Ankara,TEMIZ
78021.86,CEKIM,Synthetic Recipient 42,New Android Device,Berlin,2026-02-02T01:00:00Z,3,true,Berlin,CALINTI_KART
5148.60,TRANSFER,Synthetic Recipient 43,iPhone 15 Pro,Berlin,2026-02-03T09:00:00Z,6,false,Berlin,PARA_AKLAMA
1060.35,ODEME,Synthetic Recipient 44,Web Browser,Moscow,2026-02-04T06:00:00Z,2,false,Izmir,TEMIZ
1934.30,CEKIM,Synthetic Recipient 45,Samsung Galaxy,Berlin,2026-02-05T20:00:00Z,10,false,Berlin,TEMIZ
6000.34,FATURA,Synthetic Recipient 46,Samsung Galaxy,Ankara,2026-02-06T20:00:00Z,8,false,Ankara,TEMIZ
2972.94,TRANSFER,Synthetic Recipient 47,iPhone 15 Pro,Dubai,2026-02-07T12:00:00Z,2,false,Istanbul,TEMIZ
18403.91,TRANSFER,Synthetic Recipient 48,Samsung Galaxy,Izmir,2026-02-08T21:00:00Z,4,false,Izmir,TEMIZ
1746.08,FATURA,Synthetic Recipient 49,Web Browser,London,2026-02-09T02:00:00Z,5,false,Istanbul,TEMIZ
4706.81,CEKIM,Synthetic Recipient 50,Unknown Web Browser,Istanbul,2026-02-10T14:00:00Z,3,true,Istanbul,TEMIZ
3577.18,ODEME,Synthetic Recipient 51,iPhone 15 Pro,Paris,2026-02-11T03:00:00Z,2,false,Ankara,TEMIZ
142154.51,TRANSFER,Synthetic Recipient 52,Web Browser,New York,2026-02-12T17:00:00Z,2,false,Ankara,PARA_AKLAMA
28050.25,FATURA,Synthetic Recipient 53,Samsung Galaxy,Ankara,2026-02-13T02:00:00Z,5,false,Ankara,TEMIZ
21552.94,TRANSFER,Synthetic Recipient 54,Android Phone,Ankara,2026-02-14T09:00:00Z,3,false,Ankara,TEMIZ
34109.35,TRANSFER,Synthetic Recipient 55,Web Browser,Berlin,2026-02-15T08:00:00Z,8,false,Berlin,TEMIZ
5325.85,TRANSFER,Synthetic Recipient 56,Samsung Galaxy,New York,2026-02-16T19:00:00Z,1,false,Istanbul,TEMIZ
8751.30,ODEME,Synthetic Recipient 57,Android Phone,London,2026-02-17T04:00:00Z,4,false,Berlin,CALINTI_KART
392.43,TRANSFER,Synthetic Recipient 58,New iPhone,Paris,2026-02-18T10:00:00Z,5,true,Izmir,HESAP_ELE_GECIRME
6852.55,FATURA,Synthetic Recipient 59,Android Phone,New York,2026-02-19T10:00:00Z,4,false,Berlin,TEMIZ
4971.45,ODEME,Synthetic Recipient 60,New Android Device,Istanbul,2026-02-20T16:00:00Z,4,true,Istanbul,TEMIZ
2490.57,ODEME,Synthetic Recipient 61,iPhone 15 Pro,London,2026-02-21T21:00:00Z,1,false,Istanbul,TEMIZ
4502.48,TRANSFER,Synthetic Recipient 62,Android Phone,Ankara,2026-02-22T20:00:00Z,10,false,Ankara,TEMIZ
2977.47,ODEME,Synthetic Recipient 63,iPhone 15 Pro,New York,2026-02-23T10:00:00Z,2,false,Berlin,TEMIZ
8704.84,ODEME,Synthetic Recipient 64,Samsung Galaxy,Berlin,2026-02-24T00:00:00Z,2,false,Ankara,SUPHELI_DAVRANIS
1997.60,FATURA,Synthetic Recipient 65,Unknown Web Browser,Istanbul,2026-02-25T09:00:00Z,4,true,Istanbul,TEMIZ
45619.22,TRANSFER,Synthetic Recipient 66,Samsung Galaxy,Berlin,2026-02-26T12:00:00Z,1,false,Berlin,TEMIZ
2172.51,FATURA,Synthetic Recipient 67,iPhone 15 Pro,New York,2026-02-27T04:00:00Z,9,false,Istanbul,TEMIZ
435.88,TRANSFER,Synthetic Recipient 68,Web Browser,Berlin,2026-02-28T08:00:00Z,7,false,Berlin,TEMIZ
6498.91,ODEME,Synthetic Recipient 69,iPhone 15 Pro,Berlin,2026-03-01T21:00:00Z,7,false,Berlin,TEMIZ
3979.16,TRANSFER,Synthetic Recipient 70,Android Phone,Ankara,2026-03-02T09:00:00Z,6,false,Ankara,TEMIZ
2582.93,ODEME,Synthetic Recipient 00,iPhone 15 Pro,Ankara,2026-03-03T11:00:00Z,6,false,Ankara,TEMIZ
6918.40,CEKIM,Synthetic Recipient 01,Unknown Web Browser,Paris,2026-03-04T15:00:00Z,2,true,Istanbul,TEMIZ
31781.72,ODEME,Synthetic Recipient 02,Web Browser,Ankara,2026-03-05T02:00:00Z,10,false,Ankara,TEMIZ
44373.71,TRANSFER,Synthetic Recipient 03,Android Phone,Izmir,2026-03-06T20:00:00Z,4,false,Izmir,TEMIZ
1255.39,TRANSFER,Synthetic Recipient 04,iPhone 15 Pro,Istanbul,2026-03-07T06:00:00Z,11,false,Istanbul,TEMIZ
4457.05,TRANSFER,Synthetic Recipient 05,iPhone 15 Pro,Dubai,2026-03-08T15:00:00Z,5,false,Ankara,PARA_AKLAMA
9814.77,TRANSFER,Synthetic Recipient 06,Unknown Web Browser,New York,2026-03-09T18:00:00Z,2,true,Berlin,HESAP_ELE_GECIRME
2566.42,TRANSFER,Synthetic Recipient 07,Unknown Web Browser,Istanbul,2026-03-10T22:00:00Z,2,true,Istanbul,PARA_AKLAMA
4386.43,ODEME,Synthetic Recipient 08,Samsung Galaxy,Izmir,2026-03-11T06:00:00Z,1,false,Izmir,TEMIZ
14579.97,ODEME,Synthetic Recipient 09,Web Browser,Ankara,2026-03-12T07:00:00Z,2,false,Ankara,TEMIZ
13660.64,TRANSFER,Synthetic Recipient 10,New Android Device,Berlin,2026-03-13T18:00:00Z,2,true,Berlin,PARA_AKLAMA
1726.13,ODEME,Synthetic Recipient 11,Android Phone,Berlin,2026-03-14T10:00:00Z,1,false,Berlin,TEMIZ
15304.13,ODEME,Synthetic Recipient 12,Web Browser,Ankara,2026-03-15T16:00:00Z,4,false,Ankara,TEMIZ
34114.11,FATURA,Synthetic Recipient 13,New iPhone,Berlin,2026-03-16T00:00:00Z,3,true,Berlin,PARA_AKLAMA
7538.32,TRANSFER,Synthetic Recipient 14,Android Phone,Berlin,2026-03-17T04:00:00Z,1,false,Berlin,TEMIZ
11922.16,TRANSFER,Synthetic Recipient 15,Android Phone,Ankara,2026-03-18T10:00:00Z,11,false,Ankara,TEMIZ
908.47,ODEME,Synthetic Recipient 16,Android Phone,Izmir,2026-03-19T20:00:00Z,3,false,Izmir,TEMIZ
32653.13,ODEME,Synthetic Recipient 17,iPhone 15 Pro,Izmir,2026-03-20T06:00:00Z,6,false,Izmir,PARA_AKLAMA
33203.94,TRANSFER,Synthetic Recipient 18,iPhone 15 Pro,New York,2026-03-21T07:00:00Z,1,false,Berlin,TEMIZ
16141.93,FATURA,Synthetic Recipient 19,iPhone 15 Pro,New York,2026-03-22T08:00:00Z,1,false,Istanbul,TEMIZ
3470.71,CEKIM,Synthetic Recipient 20,New Android Device,Istanbul,2026-03-23T13:00:00Z,1,true,Istanbul,TEMIZ
741.20,ODEME,Synthetic Recipient 21,Web Browser,Istanbul,2026-03-24T07:00:00Z,2,false,Istanbul,TEMIZ
15093.20,TRANSFER,Synthetic Recipient 22,iPhone 15 Pro,Dubai,2026-03-25T22:00:00Z,7,false,Berlin,PARA_AKLAMA
3605.32,TRANSFER,Synthetic Recipient 23,New iPhone,Ankara,2026-03-26T19:00:00Z,9,true,Ankara,TEMIZ
2414.84,CEKIM,Synthetic Recipient 24,Unknown Web Browser,Izmir,2026-03-27T03:00:00Z,10,true,Izmir,TEMIZ
5735.21,ODEME,Synthetic Recipient 25,iPhone 15 Pro,New York,2026-03-28T09:00:00Z,3,false,Berlin,TEMIZ
3656.46,ODEME,Synthetic Recipient 26,Unknown Web Browser,Moscow,2026-03-29T11:00:00Z,4,true,Berlin,TEMIZ
19041.35,TRANSFER,Synthetic Recipient 27,Android Phone,Ankara,2026-03-30T17:00:00Z,5,false,Ankara,TEMIZ
44757.25,CEKIM,Synthetic Recipient 28,Unknown Web Browser,Paris,2026-03-31T15:00:00Z,10,true,Istanbul,HESAP_ELE_GECIRME
2561.21,TRANSFER,Synthetic Recipient 29,Samsung Galaxy,London,2026-04-01T00:00:00Z,1,false,Istanbul,TEMIZ
659.93,ODEME,Synthetic Recipient 30,Unknown Web Browser,London,2026-04-02T05:00:00Z,8,true,Izmir,HESAP_ELE_GECIRME
11056.31,TRANSFER,Synthetic Recipient 31,Android Phone,Ankara,2026-04-03T06:00:00Z,4,false,Ankara,TEMIZ
2479.19,FATURA,Synthetic Recipient 32,Web Browser,Ankara,2026-04-04T08:00:00Z,5,false,Ankara,TEMIZ
3111.08,ODEME,Synthetic Recipient 33,Android Phone,Istanbul,2026-04-05T05:00:00Z,6,false,Istanbul,CALINTI_KART
3809.08,TRANSFER,Synthetic Recipient 34,Unknown Web Browser,Ankara,2026-04-06T16:00:00Z,14,true,Ankara,TEMIZ
245.89,ODEME,Synthetic Recipient 35,Web Browser,London,2026-04-07T11:00:00Z,1,false,Istanbul,TEMIZ
3038.45,TRANSFER,Synthetic Recipient 36,iPhone 15 Pro,Berlin,2026-04-08T00:00:00Z,2,false,Berlin,TEMIZ
1367.67,TRANSFER,Synthetic Recipient 37,Android Phone,Izmir,2026-04-09T14:00:00Z,6,false,Izmir,TEMIZ
1641.67,FATURA,Synthetic Recipient 38,iPhone 15 Pro,Berlin,2026-04-10T01:00:00Z,1,false,Berlin,TEMIZ
43949.38,ODEME,Synthetic Recipient 39,New Android Device,Ankara,2026-04-11T14:00:00Z,2,true,Ankara,TEMIZ
2910.33,ODEME,Synthetic Recipient 40,Android Phone,Berlin,2026-04-12T03:00:00Z,3,false,Berlin,TEMIZ
35331.50,TRANSFER,Synthetic Recipient 41,Samsung Galaxy,Istanbul,2026-04-13T07:00:00Z,7,false,Istanbul,TEMIZ
2220.55,ODEME,Synthetic Recipient 42,Samsung Galaxy,Ankara,2026-04-14T09:00:00Z,2,false,Ankara,TEMIZ
9504.84,ODEME,Synthetic Recipient 43,Samsung Galaxy,Izmir,2026-04-15T01:00:00Z,5,false,Izmir,TEMIZ
6507.25,FATURA,Synthetic Recipient 44,Samsung Galaxy,Ankara,2026-04-16T11:00:00Z,3,false,Ankara,TEMIZ
7436.63,CEKIM,Synthetic Recipient 45,Android Phone,Berlin,2026-04-17T13:00:00Z,5,false,Berlin,TEMIZ
970.37,ODEME,Synthetic Recipient 46,iPhone 15 Pro,Berlin,2026-04-18T17:00:00Z,3,false,Berlin,TEMIZ
14101.34,ODEME,Synthetic Recipient 47,iPhone 15 Pro,Izmir,2026-04-19T12:00:00Z,1,false,Izmir,TEMIZ
4367.53,CEKIM,Synthetic Recipient 48,New iPhone,Izmir,2026-04-20T19:00:00Z,6,true,Izmir,TEMIZ
3079.51,FATURA,Synthetic Recipient 49,Android Phone,Dubai,2026-04-21T19:00:00Z,5,false,Izmir,TEMIZ
1660.72,ODEME,Synthetic Recipient 50,Web Browser,Ankara,2026-04-22T16:00:00Z,7,false,Ankara,TEMIZ
1219.07,FATURA,Synthetic Recipient 51,New iPhone,Moscow,2026-04-23T19:00:00Z,6,true,Izmir,TEMIZ
1089.24,TRANSFER,Synthetic Recipient 52,iPhone 15 Pro,Istanbul,2026-04-24T23:00:00Z,4,false,Istanbul,TEMIZ
1678.45,TRANSFER,Synthetic Recipient 53,Samsung Galaxy,Izmir,2026-04-25T08:00:00Z,4,false,Izmir,TEMIZ
4683.41,TRANSFER,Synthetic Recipient 54,Web Browser,Berlin,2026-04-26T19:00:00Z,6,false,Berlin,TEMIZ
3726.54,CEKIM,Synthetic Recipient 55,Android Phone,Izmir,2026-04-27T14:00:00Z,7,false,Izmir,TEMIZ
998.41,TRANSFER,Synthetic Recipient 56,iPhone 15 Pro,Berlin,2026-04-28T05:00:00Z,16,false,Berlin,TEMIZ
17038.16,ODEME,Synthetic Recipient 57,Samsung Galaxy,Izmir,2026-04-29T05:00:00Z,8,false,Izmir,CALINTI_KART
552.47,TRANSFER,Synthetic Recipient 58,Android Phone,Dubai,2026-04-30T23:00:00Z,3,false,Izmir,TEMIZ
4768.30,TRANSFER,Synthetic Recipient 59,iPhone 15 Pro,Istanbul,2026-05-01T08:00:00Z,15,false,Istanbul,PARA_AKLAMA
4804.24,FATURA,Synthetic Recipient 60,Samsung Galaxy,Istanbul,2026-05-02T01:00:00Z,9,false,Istanbul,TEMIZ
27436.46,ODEME,Synthetic Recipient 61,New iPhone,Izmir,2026-05-03T12:00:00Z,3,true,Izmir,TEMIZ
844.83,ODEME,Synthetic Recipient 62,Android Phone,Izmir,2026-05-04T08:00:00Z,2,false,Izmir,TEMIZ
8907.31,FATURA,Synthetic Recipient 63,Samsung Galaxy,Izmir,2026-05-05T13:00:00Z,9,false,Izmir,TEMIZ
10490.15,CEKIM,Synthetic Recipient 64,New iPhone,Berlin,2026-05-06T22:00:00Z,5,true,Berlin,TEMIZ
2286.57,ODEME,Synthetic Recipient 65,New Android Device,Berlin,2026-05-07T07:00:00Z,4,true,Berlin,TEMIZ
3446.29,FATURA,Synthetic Recipient 66,New Android Device,Berlin,2026-05-08T14:00:00Z,5,true,Berlin,TEMIZ
50511.28,CEKIM,Synthetic Recipient 67,Web Browser,New York,2026-05-09T21:00:00Z,2,false,Ankara,CALINTI_KART
20142.13,ODEME,Synthetic Recipient 68,Samsung Galaxy,Moscow,2026-05-10T07:00:00Z,9,false,Izmir,TEMIZ
18378.95,CEKIM,Synthetic Recipient 69,iPhone 15 Pro,Ankara,2026-05-11T11:00:00Z,1,false,Ankara,TEMIZ
4490.93,TRANSFER,Synthetic Recipient 70,New iPhone,London,2026-05-12T22:00:00Z,4,true,Ankara,TEMIZ
21660.96,TRANSFER,Synthetic Recipient 00,Samsung Galaxy,Ankara,2026-05-13T18:00:00Z,2,false,Ankara,PARA_AKLAMA
22279.26,TRANSFER,Synthetic Recipient 01,Samsung Galaxy,Ankara,2026-05-14T20:00:00Z,2,false,Ankara,TEMIZ
415.73,TRANSFER,Synthetic Recipient 02,Samsung Galaxy,Paris,2026-05-15T03:00:00Z,2,false,Istanbul,TEMIZ
1042.07,ODEME,Synthetic Recipient 03,iPhone 15 Pro,Izmir,2026-05-16T11:00:00Z,2,false,Izmir,TEMIZ
1594.42,FATURA,Synthetic Recipient 04,iPhone 15 Pro,Berlin,2026-05-17T23:00:00Z,5,false,Berlin,TEMIZ
3099.88,FATURA,Synthetic Recipient 05,iPhone 15 Pro,Paris,2026-05-18T04:00:00Z,5,false,Ankara,TEMIZ
1335.56,FATURA,Synthetic Recipient 06,Samsung Galaxy,Istanbul,2026-05-19T07:00:00Z,4,false,Istanbul,TEMIZ
1830.61,ODEME,Synthetic Recipient 07,Web Browser,Berlin,2026-05-20T15:00:00Z,2,false,Berlin,TEMIZ
4154.42,TRANSFER,Synthetic Recipient 08,Samsung Galaxy,Istanbul,2026-05-21T18:00:00Z,1,false,Istanbul,TEMIZ
529.22,ODEME,Synthetic Recipient 09,Unknown Web Browser,Istanbul,2026-05-22T10:00:00Z,5,true,Istanbul,TEMIZ
1333.22,FATURA,Synthetic Recipient 10,Web Browser,Berlin,2026-05-23T09:00:00Z,6,false,Berlin,TEMIZ
2187.09,ODEME,Synthetic Recipient 11,New iPhone,Izmir,2026-05-24T11:00:00Z,2,true,Izmir,TEMIZ
15662.08,CEKIM,Synthetic Recipient 12,iPhone 15 Pro,Moscow,2026-05-25T10:00:00Z,1,false,Istanbul,TEMIZ
6656.60,TRANSFER,Synthetic Recipient 13,Samsung Galaxy,Izmir,2026-05-26T08:00:00Z,7,false,Izmir,TEMIZ
12837.55,ODEME,Synthetic Recipient 14,Samsung Galaxy,New York,2026-05-27T18:00:00Z,6,false,Ankara,TEMIZ
3321.91,TRANSFER,Synthetic Recipient 15,Samsung Galaxy,Ankara,2026-05-28T15:00:00Z,3,false,Ankara,TEMIZ
3026.16,CEKIM,Synthetic Recipient 16,Samsung Galaxy,London,2026-05-29T10:00:00Z,8,false,Izmir,TEMIZ
7571.81,FATURA,Synthetic Recipient 17,iPhone 15 Pro,Izmir,2026-05-30T09:00:00Z,2,false,Izmir,TEMIZ
874.65,FATURA,Synthetic Recipient 18,Samsung Galaxy,Ankara,2026-05-31T05:00:00Z,4,false,Ankara,TEMIZ
552.74,ODEME,Synthetic Recipient 19,iPhone 15 Pro,Istanbul,2026-06-01T10:00:00Z,6,false,Istanbul,TEMIZ
16801.03,FATURA,Synthetic Recipient 20,Web Browser,Ankara,2026-06-02T23:00:00Z,2,false,Ankara,SUPHELI_DAVRANIS
967.07,TRANSFER,Synthetic Recipient 21,Samsung Galaxy,Ankara,2026-06-03T18:00:00Z,2,false,Ankara,TEMIZ
2306.76,FATURA,Synthetic Recipient 22,Samsung Galaxy,Ankara,2026-06-04T14:00:00Z,2,false,Ankara,SUPHELI_DAVRANIS
193.25,TRANSFER,Synthetic Recipient 23,New iPhone,Berlin,2026-06-05T05:00:00Z,4,true,Berlin,TEMIZ
1155.65,TRANSFER,Synthetic Recipient 24,Web Browser,Ankara,2026-06-06T23:00:00Z,1,false,Ankara,TEMIZ
2223.71,FATURA,Synthetic Recipient 25,New iPhone,Berlin,2026-06-07T10:00:00Z,6,true,Berlin,TEMIZ
13185.69,TRANSFER,Synthetic Recipient 26,Unknown Web Browser,Izmir,2026-06-08T04:00:00Z,5,true,Izmir,TEMIZ
1746.68,TRANSFER,Synthetic Recipient 27,Unknown Web Browser,Izmir,2026-06-09T09:00:00Z,9,true,Izmir,TEMIZ
4413.12,FATURA,Synthetic Recipient 28,Samsung Galaxy,Ankara,2026-06-10T11:00:00Z,5,false,Ankara,TEMIZ
4304.59,CEKIM,Synthetic Recipient 29,iPhone 15 Pro,Istanbul,2026-06-11T01:00:00Z,5,false,Istanbul,TEMIZ
2729.08,TRANSFER,Synthetic Recipient 30,Web Browser,Izmir,2026-06-12T02:00:00Z,7,false,Izmir,SUPHELI_DAVRANIS
6348.53,FATURA,Synthetic Recipient 31,New iPhone,Istanbul,2026-06-13T18:00:00Z,7,true,Istanbul,PARA_AKLAMA
8737.85,FATURA,Synthetic Recipient 32,New Android Device,Paris,2026-06-14T01:00:00Z,5,true,Berlin,TEMIZ
712.49,ODEME,Synthetic Recipient 33,New Android Device,Ankara,2026-06-15T16:00:00Z,3,true,Ankara,TEMIZ
3417.91,FATURA,Synthetic Recipient 34,iPhone 15 Pro,Istanbul,2026-06-16T20:00:00Z,18,false,Istanbul,TEMIZ
11242.59,FATURA,Synthetic Recipient 35,Android Phone,Ankara,2026-06-17T08:00:00Z,1,false,Ankara,TEMIZ
666.67,ODEME,Synthetic Recipient 36,Samsung Galaxy,Ankara,2026-06-18T06:00:00Z,2,false,Ankara,TEMIZ
19258.09,TRANSFER,Synthetic Recipient 37,Web Browser,Berlin,2026-06-19T18:00:00Z,3,false,Izmir,PARA_AKLAMA
4207.68,TRANSFER,Synthetic Recipient 38,Web Browser,Berlin,2026-06-20T20:00:00Z,4,false,Berlin,TEMIZ
5437.77,ODEME,Synthetic Recipient 39,Samsung Galaxy,Berlin,2026-06-21T20:00:00Z,3,false,Izmir,TEMIZ
1543.24,TRANSFER,Synthetic Recipient 40,Unknown Web Browser,Ankara,2026-06-22T14:00:00Z,4,true,Ankara,TEMIZ
6732.61,ODEME,Synthetic Recipient 41,New Android Device,Istanbul,2026-06-23T20:00:00Z,1,true,Istanbul,HESAP_ELE_GECIRME
1735.63,TRANSFER,Synthetic Recipient 42,Samsung Galaxy,Izmir,2026-06-24T13:00:00Z,5,false,Izmir,TEMIZ
2862.63,FATURA,Synthetic Recipient 43,Samsung Galaxy,Istanbul,2026-06-25T14:00:00Z,5,false,Istanbul,TEMIZ
1077.36,ODEME,Synthetic Recipient 44,Unknown Web Browser,Istanbul,2026-06-26T12:00:00Z,6,true,Istanbul,TEMIZ
1468.74,FATURA,Synthetic Recipient 45,New Android Device,Berlin,2026-06-27T11:00:00Z,3,true,Ankara,TEMIZ
9091.22,ODEME,Synthetic Recipient 46,Web Browser,Berlin,2026-06-28T04:00:00Z,8,false,Berlin,TEMIZ
1880.29,FATURA,Synthetic Recipient 47,New Android Device,Dubai,2026-06-29T20:00:00Z,2,true,Berlin,TEMIZ
1209.83,TRANSFER,Synthetic Recipient 48,iPhone 15 Pro,Berlin,2026-01-01T00:00:00Z,4,false,Berlin,TEMIZ
14082.34,FATURA,Synthetic Recipient 49,Web Browser,Izmir,2026-01-02T06:00:00Z,6,false,Izmir,TEMIZ
1583.48,TRANSFER,Synthetic Recipient 50,Samsung Galaxy,London,2026-01-03T19:00:00Z,3,false,Izmir,TEMIZ
12274.59,FATURA,Synthetic Recipient 51,Web Browser,Berlin,2026-01-04T07:00:00Z,2,false,Berlin,TEMIZ
17288.97,ODEME,Synthetic Recipient 52,Unknown Web Browser,Paris,2026-01-05T12:00:00Z,7,true,Izmir,HESAP_ELE_GECIRME
2998.52,TRANSFER,Synthetic Recipient 53,Web Browser,Berlin,2026-01-06T08:00:00Z,8,false,Berlin,TEMIZ
20140.59,ODEME,Synthetic Recipient 54,Samsung Galaxy,Berlin,2026-01-07T02:00:00Z,5,false,Berlin,TEMIZ
44281.21,TRANSFER,Synthetic Recipient 55,New iPhone,Berlin,2026-01-08T10:00:00Z,10,true,Berlin,PARA_AKLAMA
8841.63,CEKIM,Synthetic Recipient 56,New iPhone,London,2026-01-09T03:00:00Z,6,true,Ankara,TEMIZ
7263.77,FATURA,Synthetic Recipient 57,Samsung Galaxy,London,2026-01-10T00:00:00Z,2,false,Izmir,TEMIZ
6425.59,TRANSFER,Synthetic Recipient 58,iPhone 15 Pro,Istanbul,2026-01-11T03:00:00Z,1,false,Istanbul,CALINTI_KART
495.11,ODEME,Synthetic Recipient 59,Web Browser,Istanbul,2026-01-12T01:00:00Z,2,false,Istanbul,TEMIZ
4939.82,ODEME,Synthetic Recipient 60,Samsung Galaxy,Berlin,2026-01-13T17:00:00Z,4,false,Berlin,PARA_AKLAMA
5404.52,ODEME,Synthetic Recipient 61,iPhone 15 Pro,Istanbul,2026-01-14T09:00:00Z,1,false,Istanbul,TEMIZ
6228.05,FATURA,Synthetic Recipient 62,Android Phone,Izmir,2026-01-15T01:00:00Z,7,false,Izmir,TEMIZ
538.36,ODEME,Synthetic Recipient 63,iPhone 15 Pro,Ankara,2026-01-16T23:00:00Z,7,false,Ankara,CALINTI_KART
10159.55,TRANSFER,Synthetic Recipient 64,Web Browser,Izmir,2026-01-17T23:00:00Z,8,false,Izmir,TEMIZ
29725.15,FATURA,Synthetic Recipient 65,Web Browser,Istanbul,2026-01-18T17:00:00Z,8,false,Istanbul,TEMIZ
2672.71,TRANSFER,Synthetic Recipient 66,Samsung Galaxy,Istanbul,2026-01-19T04:00:00Z,1,false,Istanbul,PARA_AKLAMA
3708.07,TRANSFER,Synthetic Recipient 67,Web Browser,Berlin,2026-01-20T13:00:00Z,4,false,Berlin,TEMIZ
935.84,FATURA,Synthetic Recipient 68,Samsung Galaxy,Berlin,2026-01-21T19:00:00Z,6,false,Berlin,TEMIZ
1236.20,CEKIM,Synthetic Recipient 69,iPhone 15 Pro,Istanbul,2026-01-22T18:00:00Z,4,false,Istanbul,TEMIZ
1918.87,TRANSFER,Synthetic Recipient 70,New Android Device,Ankara,2026-01-23T05:00:00Z,2,true,Ankara,PARA_AKLAMA
2881.71,ODEME,Synthetic Recipient 00,Android Phone,Ankara,2026-01-24T20:00:00Z,1,false,Ankara,CALINTI_KART
213.47,FATURA,Synthetic Recipient 01,Samsung Galaxy,Izmir,2026-01-25T08:00:00Z,2,false,Izmir,TEMIZ
2946.53,ODEME,Synthetic Recipient 02,New iPhone,Istanbul,2026-01-26T19:00:00Z,3,true,Istanbul,TEMIZ
1386.39,FATURA,Synthetic Recipient 03,iPhone 15 Pro,Dubai,2026-01-27T16:00:00Z,6,false,Ankara,TEMIZ
3582.51,ODEME,Synthetic Recipient 04,Web Browser,Berlin,2026-01-28T06:00:00Z,7,false,Berlin,CALINTI_KART
1221.10,FATURA,Synthetic Recipient 05,Samsung Galaxy,Ankara,2026-01-29T20:00:00Z,2,false,Ankara,TEMIZ
1429.08,FATURA,Synthetic Recipient 06,New iPhone,Ankara,2026-01-30T12:00:00Z,2,true,Ankara,TEMIZ
6865.06,ODEME,Synthetic Recipient 07,Android Phone,Izmir,2026-01-31T08:00:00Z,9,false,Izmir,TEMIZ
44150.35,FATURA,Synthetic Recipient 08,New iPhone,Dubai,2026-02-01T01:00:00Z,4,true,Berlin,HESAP_ELE_GECIRME
736.76,CEKIM,Synthetic Recipient 09,Unknown Web Browser,Izmir,2026-02-02T16:00:00Z,9,true,Izmir,TEMIZ
6847.13,TRANSFER,Synthetic Recipient 10,Web Browser,Ankara,2026-02-03T23:00:00Z,2,false,Ankara,TEMIZ
17872.71,ODEME,Synthetic Recipient 11,Web Browser,Izmir,2026-02-04T13:00:00Z,3,false,Izmir,PARA_AKLAMA
701.98,TRANSFER,Synthetic Recipient 12,iPhone 15 Pro,Istanbul,2026-02-05T22:00:00Z,4,false,Istanbul,TEMIZ
2645.52,ODEME,Synthetic Recipient 13,Unknown Web Browser,Dubai,2026-02-06T19:00:00Z,4,true,Istanbul,HESAP_ELE_GECIRME
